year,sample_name,formula_name,etr_name,rate_mode,n_countries,total_shifted_musd,total_tax_loss_musd,total_tax_gain_musd,total_revenue_gain_from_ut_musd,total_current_tax_paid_cash_musd,revenue_gain_from_ut_pct_of_current_tax_paid
2016,disaggregated,ccctb_resource_alpha_10pct,average,loss_cit_gain_cit,226,313406.583097364,115777.36016398948,59882.56028333127,55894.79988065822,262653.883504746,21.280781816290272
2017,disaggregated,ccctb_resource_alpha_10pct,average,loss_cit_gain_cit,226,425811.3234166355,153945.78763068022,79456.82742444653,74488.96020623366,322277.80070245423,23.113276820145064
2018,disaggregated,ccctb_resource_alpha_10pct,average,loss_cit_gain_cit,226,254153.32646255183,65662.46459639027,44325.21314916642,21337.25144722386,261200.5665078636,8.168914689770205
2019,disaggregated,ccctb_resource_alpha_10pct,average,loss_cit_gain_cit,226,331105.4344692478,85861.18616123173,58968.689791251774,26892.496369979945,328586.71265592246,8.18429210134868
2020,disaggregated,ccctb_resource_alpha_10pct,average,loss_cit_gain_cit,226,476316.1213710824,115282.39404756704,72531.18643093226,42751.2076166348,309946.0533616958,13.79311243132549
2021,disaggregated,ccctb_resource_alpha_10pct,average,loss_cit_gain_cit,226,372235.31092555047,86916.0029815512,42156.53745415597,44759.465527395216,441799.10693065193,10.13118062604436
2022,disaggregated,ccctb_resource_alpha_10pct,average,loss_cit_gain_cit,226,405872.2089675855,99370.27265885632,65624.68919447924,33745.583464377065,514942.54741109407,6.553271551173059
2016,disaggregated,ccctb_resource_alpha_10pct,average,loss_cit_gain_etr,226,313406.583097364,115777.36016398948,26444.691229112184,89332.66893487729,262653.883504746,34.01155457625781
2017,disaggregated,ccctb_resource_alpha_10pct,average,loss_cit_gain_etr,226,425811.3234166355,153945.78763068022,35687.18275638248,118258.60487429776,322277.80070245423,36.694617071524895
2018,disaggregated,ccctb_resource_alpha_10pct,average,loss_cit_gain_etr,226,254153.32646255183,65662.46459639027,21201.49992221645,44460.96467417382,261200.5665078636,17.02177191596378
2019,disaggregated,ccctb_resource_alpha_10pct,average,loss_cit_gain_etr,226,331105.4344692478,85861.18616123173,26839.02635457206,59022.15980665966,328586.71265592246,17.96243047370706
2020,disaggregated,ccctb_resource_alpha_10pct,average,loss_cit_gain_etr,226,476316.1213710824,115282.39404756704,34133.306101004215,81149.08794656281,309946.0533616958,26.181681317253226
2021,disaggregated,ccctb_resource_alpha_10pct,average,loss_cit_gain_etr,226,372235.31092555047,86916.0029815512,22555.664505733104,64360.33847581808,441799.10693065193,14.567783742921996
2022,disaggregated,ccctb_resource_alpha_10pct,average,loss_cit_gain_etr,226,405872.2089675855,99370.27265885632,37390.69017489304,61979.58248396327,514942.54741109407,12.036213126215634
2016,disaggregated,ccctb_resource_alpha_10pct,average,loss_etr_gain_etr,226,313406.583097364,92478.6167539016,26444.691229112184,66033.92552478943,262653.883504746,25.141042897847058
2017,disaggregated,ccctb_resource_alpha_10pct,average,loss_etr_gain_etr,226,425811.3234166355,124954.42689985894,35687.18275638248,89267.24414347645,322277.80070245423,27.698849858384506
2018,disaggregated,ccctb_resource_alpha_10pct,average,loss_etr_gain_etr,226,254153.32646255183,64766.36506005424,21201.49992221645,43564.86513783778,261200.5665078636,16.678702393444553
2019,disaggregated,ccctb_resource_alpha_10pct,average,loss_etr_gain_etr,226,331105.4344692478,63917.93897825993,26839.02635457206,37078.91262368787,328586.71265592246,11.28436153853696
2020,disaggregated,ccctb_resource_alpha_10pct,average,loss_etr_gain_etr,226,476316.1213710824,82316.69776635,34133.306101004215,48183.39166534579,309946.0533616958,15.545734860226636
2021,disaggregated,ccctb_resource_alpha_10pct,average,loss_etr_gain_etr,226,372235.31092555047,47567.498460448245,22555.664505733104,25011.833954715134,441799.10693065193,5.661359102439556
