iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
LTU,Lithuania,2019,54.07271615986777,0.054072716159867765,loses_under_ut,849.0522931041667
LTU,Lithuania,2020,255.5079539276405,0.2555079539276405,loses_under_ut,849.0522931041667
LTU,Lithuania,2021,336.9036172864484,0.3369036172864484,loses_under_ut,849.0522931041667
LTU,Lithuania,2022,241.3160851184805,0.2413160851184805,loses_under_ut,849.0522931041667
NLD,Netherlands,2016,27410.74199686367,27.41074199686367,loses_under_ut,121131.14353316903
NLD,Netherlands,2017,26891.95045548381,26.89195045548381,loses_under_ut,121131.14353316903
NLD,Netherlands,2018,17669.458046829357,17.66945804682936,loses_under_ut,121131.14353316903
NLD,Netherlands,2019,44326.66279092085,44.32666279092085,loses_under_ut,121131.14353316903
NLD,Netherlands,2020,10012.597659212412,10.012597659212412,loses_under_ut,121131.14353316903
NLD,Netherlands,2021,-9894.723572836549,-9.894723572836549,loses_under_ut,121131.14353316903
NLD,Netherlands,2022,4714.456156695484,4.714456156695484,loses_under_ut,121131.14353316903
