Country or Area,SNA93 Table Code,Sub Group,Item,SNA93 Item Code,Year,Series,Currency,SNA System,Fiscal Year Type,Value,Value Footnotes
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Education,13.4,2010,100,Kyrgyz som                              ,1993,Western calendar year,160900000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Social protection,13.5,2010,100,Kyrgyz som                              ,1993,Western calendar year,403200000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Other services,13.6,2010,100,Kyrgyz som                              ,1993,Western calendar year,2420200000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Equals: NPISHs final consumption expenditure,P.31/13,2010,100,Kyrgyz som                              ,1993,Western calendar year,3097900000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Housing,14.1,2010,100,Kyrgyz som                              ,1993,Western calendar year,216900000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Health,14.2,2010,100,Kyrgyz som                              ,1993,Western calendar year,6367100000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Recreation and culture,14.3,2010,100,Kyrgyz som                              ,1993,Western calendar year,1058600000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Education,14.4,2010,100,Kyrgyz som                              ,1993,Western calendar year,10192500000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Plus:,,2010,100,Kyrgyz som                              ,1993,Western calendar year,752600000,71
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2010,100,Kyrgyz som                              ,1993,Western calendar year,18587700000,
Kyrgyzstan,3.2,,Equals: Total actual individual consumption,P.41,2010,100,Kyrgyz som                              ,1993,Western calendar year,2.0501E+11,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2009,100,Kyrgyz som                              ,1993,Western calendar year,1.63235E+11,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Plus: Direct purchases abroad by residents,,2009,100,Kyrgyz som                              ,1993,Western calendar year,11396300000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Housing,13.1,2009,100,Kyrgyz som                              ,1993,Western calendar year,42700000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Health,13.2,2009,100,Kyrgyz som                              ,1993,Western calendar year,0,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Less: Direct purchases in domestic market by non-residents,,2009,100,Kyrgyz som                              ,1993,Western calendar year,19744200000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Recreation and culture,13.3,2009,100,Kyrgyz som                              ,1993,Western calendar year,0,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure,P.31,2009,100,Kyrgyz som                              ,1993,Western calendar year,1.54887E+11,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Education,13.4,2009,100,Kyrgyz som                              ,1993,Western calendar year,154500000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Social protection,13.5,2009,100,Kyrgyz som                              ,1993,Western calendar year,439000000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Other services,13.6,2009,100,Kyrgyz som                              ,1993,Western calendar year,1995300000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Equals: NPISHs final consumption expenditure,P.31/13,2009,100,Kyrgyz som                              ,1993,Western calendar year,2631500000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Housing,14.1,2009,100,Kyrgyz som                              ,1993,Western calendar year,22800000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Health,14.2,2009,100,Kyrgyz som                              ,1993,Western calendar year,6404400000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Recreation and culture,14.3,2009,100,Kyrgyz som                              ,1993,Western calendar year,1383000000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Education,14.4,2009,100,Kyrgyz som                              ,1993,Western calendar year,9356200000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Plus:,,2009,100,Kyrgyz som                              ,1993,Western calendar year,766700000,71
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2009,100,Kyrgyz som                              ,1993,Western calendar year,17510700000,72
Kyrgyzstan,3.2,,Equals: Total actual individual consumption,P.41,2009,100,Kyrgyz som                              ,1993,Western calendar year,1.75029E+11,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2008,100,Kyrgyz som                              ,1993,Western calendar year,75108500000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2008,100,Kyrgyz som                              ,1993,Western calendar year,12815800000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2008,100,Kyrgyz som                              ,1993,Western calendar year,15524500000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2008,100,Kyrgyz som                              ,1993,Western calendar year,14431400000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2008,100,Kyrgyz som                              ,1993,Western calendar year,5206600000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Health,6,2008,100,Kyrgyz som                              ,1993,Western calendar year,2407300000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Transport,7,2008,100,Kyrgyz som                              ,1993,Western calendar year,19421000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Communication,8,2008,100,Kyrgyz som                              ,1993,Western calendar year,12017700000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Recreation and culture,9,2008,100,Kyrgyz som                              ,1993,Western calendar year,5279000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Education,10,2008,100,Kyrgyz som                              ,1993,Western calendar year,3735400000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Restaurants and hotels,11,2008,100,Kyrgyz som                              ,1993,Western calendar year,6672900000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Miscellaneous goods and services,12,2008,100,Kyrgyz som                              ,1993,Western calendar year,4219500000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2008,100,Kyrgyz som                              ,1993,Western calendar year,1.7684E+11,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Plus: Direct purchases abroad by residents,,2008,100,Kyrgyz som                              ,1993,Western calendar year,4351100000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Housing,13.1,2008,100,Kyrgyz som                              ,1993,Western calendar year,106400000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Health,13.2,2008,100,Kyrgyz som                              ,1993,Western calendar year,0,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Less: Direct purchases in domestic market by non-residents,,2008,100,Kyrgyz som                              ,1993,Western calendar year,9896100000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Recreation and culture,13.3,2008,100,Kyrgyz som                              ,1993,Western calendar year,0,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure,P.31,2008,100,Kyrgyz som                              ,1993,Western calendar year,1.71295E+11,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Education,13.4,2008,100,Kyrgyz som                              ,1993,Western calendar year,108400000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Social protection,13.5,2008,100,Kyrgyz som                              ,1993,Western calendar year,594000000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Other services,13.6,2008,100,Kyrgyz som                              ,1993,Western calendar year,1861000000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Equals: NPISHs final consumption expenditure,P.31/13,2008,100,Kyrgyz som                              ,1993,Western calendar year,2670300000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Housing,14.1,2008,100,Kyrgyz som                              ,1993,Western calendar year,40400000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Health,14.2,2008,100,Kyrgyz som                              ,1993,Western calendar year,6085400000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Recreation and culture,14.3,2008,100,Kyrgyz som                              ,1993,Western calendar year,659000000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Education,14.4,2008,100,Kyrgyz som                              ,1993,Western calendar year,8198500000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Plus:,,2008,100,Kyrgyz som                              ,1993,Western calendar year,1829000000,71
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2008,100,Kyrgyz som                              ,1993,Western calendar year,16812300000,
Kyrgyzstan,3.2,,Equals: Total actual individual consumption,P.41,2008,100,Kyrgyz som                              ,1993,Western calendar year,1.90777E+11,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2007,100,Kyrgyz som                              ,1993,Western calendar year,1.26387E+11,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Plus: Direct purchases abroad by residents,,2007,100,Kyrgyz som                              ,1993,Western calendar year,1570000000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Housing,13.1,2007,100,Kyrgyz som                              ,1993,Western calendar year,0,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Health,13.2,2007,100,Kyrgyz som                              ,1993,Western calendar year,837000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Less: Direct purchases in domestic market by non-residents,,2007,100,Kyrgyz som                              ,1993,Western calendar year,7278400000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Recreation and culture,13.3,2007,100,Kyrgyz som                              ,1993,Western calendar year,70000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure,P.31,2007,100,Kyrgyz som                              ,1993,Western calendar year,1.20679E+11,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Education,13.4,2007,100,Kyrgyz som                              ,1993,Western calendar year,122500000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Social protection,13.5,2007,100,Kyrgyz som                              ,1993,Western calendar year,437100000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Other services,13.6,2007,100,Kyrgyz som                              ,1993,Western calendar year,2065600000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Equals: NPISHs final consumption expenditure,P.31/13,2007,100,Kyrgyz som                              ,1993,Western calendar year,3462300000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Housing,14.1,2007,100,Kyrgyz som                              ,1993,Western calendar year,34500000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Health,14.2,2007,100,Kyrgyz som                              ,1993,Western calendar year,4112600000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Recreation and culture,14.3,2007,100,Kyrgyz som                              ,1993,Western calendar year,937000000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Education,14.4,2007,100,Kyrgyz som                              ,1993,Western calendar year,6901100000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Plus:,,2007,100,Kyrgyz som                              ,1993,Western calendar year,1099000000,71
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2007,100,Kyrgyz som                              ,1993,Western calendar year,13084900000,
Kyrgyzstan,3.2,,Equals: Total actual individual consumption,P.41,2007,100,Kyrgyz som                              ,1993,Western calendar year,1.37226E+11,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2006,100,Kyrgyz som                              ,1993,Western calendar year,1.07881E+11,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Plus: Direct purchases abroad by residents,,2006,100,Kyrgyz som                              ,1993,Western calendar year,1712700000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Housing,13.1,2006,100,Kyrgyz som                              ,1993,Western calendar year,77000000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Health,13.2,2006,100,Kyrgyz som                              ,1993,Western calendar year,508000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Less: Direct purchases in domestic market by non-residents,,2006,100,Kyrgyz som                              ,1993,Western calendar year,3794300000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Recreation and culture,13.3,2006,100,Kyrgyz som                              ,1993,Western calendar year,4000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure,P.31,2006,100,Kyrgyz som                              ,1993,Western calendar year,1.05799E+11,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Education,13.4,2006,100,Kyrgyz som                              ,1993,Western calendar year,87000000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Social protection,13.5,2006,100,Kyrgyz som                              ,1993,Western calendar year,391000000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Other services,13.6,2006,100,Kyrgyz som                              ,1993,Western calendar year,1386000000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Equals: NPISHs final consumption expenditure,P.31/13,2006,100,Kyrgyz som                              ,1993,Western calendar year,2454000000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Housing,14.1,2006,100,Kyrgyz som                              ,1993,Western calendar year,47000000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Health,14.2,2006,100,Kyrgyz som                              ,1993,Western calendar year,3577000000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Recreation and culture,14.3,2006,100,Kyrgyz som                              ,1993,Western calendar year,559000000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Education,14.4,2006,100,Kyrgyz som                              ,1993,Western calendar year,4670000000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Plus:,,2006,100,Kyrgyz som                              ,1993,Western calendar year,1209000000,71
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2006,100,Kyrgyz som                              ,1993,Western calendar year,10061300000,
Kyrgyzstan,3.2,,Equals: Total actual individual consumption,P.41,2006,100,Kyrgyz som                              ,1993,Western calendar year,1.18314E+11,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2005,100,Kyrgyz som                              ,1993,Western calendar year,38759400000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2005,100,Kyrgyz som                              ,1993,Western calendar year,7902100000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2005,100,Kyrgyz som                              ,1993,Western calendar year,7520700000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2005,100,Kyrgyz som                              ,1993,Western calendar year,6643100000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2005,100,Kyrgyz som                              ,1993,Western calendar year,2849200000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Health,6,2005,100,Kyrgyz som                              ,1993,Western calendar year,1233700000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Transport,7,2005,100,Kyrgyz som                              ,1993,Western calendar year,8692100000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Communication,8,2005,100,Kyrgyz som                              ,1993,Western calendar year,2521800000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Recreation and culture,9,2005,100,Kyrgyz som                              ,1993,Western calendar year,1836000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Education,10,2005,100,Kyrgyz som                              ,1993,Western calendar year,1884900000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Restaurants and hotels,11,2005,100,Kyrgyz som                              ,1993,Western calendar year,2569000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Miscellaneous goods and services,12,2005,100,Kyrgyz som                              ,1993,Western calendar year,1870800000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2005,100,Kyrgyz som                              ,1993,Western calendar year,84282700000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Plus: Direct purchases abroad by residents,,2005,100,Kyrgyz som                              ,1993,Western calendar year,2625700000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Housing,13.1,2005,100,Kyrgyz som                              ,1993,Western calendar year,43600000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Health,13.2,2005,100,Kyrgyz som                              ,1993,Western calendar year,141200000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Less: Direct purchases in domestic market by non-residents,,2005,100,Kyrgyz som                              ,1993,Western calendar year,3437100000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Recreation and culture,13.3,2005,100,Kyrgyz som                              ,1993,Western calendar year,3100000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure,P.31,2005,100,Kyrgyz som                              ,1993,Western calendar year,83471300000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Education,13.4,2005,100,Kyrgyz som                              ,1993,Western calendar year,65300000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Social protection,13.5,2005,100,Kyrgyz som                              ,1993,Western calendar year,318800000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Other services,13.6,2005,100,Kyrgyz som                              ,1993,Western calendar year,1261800000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Equals: NPISHs final consumption expenditure,P.31/13,2005,100,Kyrgyz som                              ,1993,Western calendar year,1833800000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Housing,14.1,2005,100,Kyrgyz som                              ,1993,Western calendar year,200000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Health,14.2,2005,100,Kyrgyz som                              ,1993,Western calendar year,2600300000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Recreation and culture,14.3,2005,100,Kyrgyz som                              ,1993,Western calendar year,469900000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Education,14.4,2005,100,Kyrgyz som                              ,1993,Western calendar year,3730200000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Plus:,,2005,100,Kyrgyz som                              ,1993,Western calendar year,2033200000,71
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2005,100,Kyrgyz som                              ,1993,Western calendar year,8833800000,
Kyrgyzstan,3.2,,Equals: Total actual individual consumption,P.41,2005,100,Kyrgyz som                              ,1993,Western calendar year,94138900000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2004,100,Kyrgyz som                              ,1993,Western calendar year,32079500000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2004,100,Kyrgyz som                              ,1993,Western calendar year,6596900000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2004,100,Kyrgyz som                              ,1993,Western calendar year,6497000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2004,100,Kyrgyz som                              ,1993,Western calendar year,5435000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2004,100,Kyrgyz som                              ,1993,Western calendar year,2303400000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Health,6,2004,100,Kyrgyz som                              ,1993,Western calendar year,1078600000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Transport,7,2004,100,Kyrgyz som                              ,1993,Western calendar year,7109200000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Communication,8,2004,100,Kyrgyz som                              ,1993,Western calendar year,2429800000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Recreation and culture,9,2004,100,Kyrgyz som                              ,1993,Western calendar year,1709400000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Education,10,2004,100,Kyrgyz som                              ,1993,Western calendar year,1753500000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Restaurants and hotels,11,2004,100,Kyrgyz som                              ,1993,Western calendar year,2322000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Miscellaneous goods and services,12,2004,100,Kyrgyz som                              ,1993,Western calendar year,1704000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Plus:,,2004,100,Kyrgyz som                              ,1993,Western calendar year,-1034900000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2004,100,Kyrgyz som                              ,1993,Western calendar year,69983400000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Housing,13.1,2004,100,Kyrgyz som                              ,1993,Western calendar year,75600000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Health,13.2,2004,100,Kyrgyz som                              ,1993,Western calendar year,232100000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Recreation and culture,13.3,2004,100,Kyrgyz som                              ,1993,Western calendar year,200000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure,P.31,2004,100,Kyrgyz som                              ,1993,Western calendar year,69983400000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Education,13.4,2004,100,Kyrgyz som                              ,1993,Western calendar year,169200000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Social protection,13.5,2004,100,Kyrgyz som                              ,1993,Western calendar year,294100000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Other services,13.6,2004,100,Kyrgyz som                              ,1993,Western calendar year,992400000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Equals: NPISHs final consumption expenditure,P.31/13,2004,100,Kyrgyz som                              ,1993,Western calendar year,1763600000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Housing,14.1,2004,100,Kyrgyz som                              ,1993,Western calendar year,20750000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Health,14.2,2004,100,Kyrgyz som                              ,1993,Western calendar year,2482800000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Recreation and culture,14.3,2004,100,Kyrgyz som                              ,1993,Western calendar year,535370000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Education,14.4,2004,100,Kyrgyz som                              ,1993,Western calendar year,3987500000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Plus:,,2004,100,Kyrgyz som                              ,1993,Western calendar year,872300000,71
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2004,100,Kyrgyz som                              ,1993,Western calendar year,7898720000,
Kyrgyzstan,3.2,,Equals: Total actual individual consumption,P.41,2004,100,Kyrgyz som                              ,1993,Western calendar year,79645720000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2003,100,Kyrgyz som                              ,1993,Western calendar year,28655900000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2003,100,Kyrgyz som                              ,1993,Western calendar year,5536100000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2003,100,Kyrgyz som                              ,1993,Western calendar year,8156300000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2003,100,Kyrgyz som                              ,1993,Western calendar year,7124000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2003,100,Kyrgyz som                              ,1993,Western calendar year,1971300000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Health,6,2003,100,Kyrgyz som                              ,1993,Western calendar year,1108400000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Transport,7,2003,100,Kyrgyz som                              ,1993,Western calendar year,5052900000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Communication,8,2003,100,Kyrgyz som                              ,1993,Western calendar year,1056000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Recreation and culture,9,2003,100,Kyrgyz som                              ,1993,Western calendar year,1084600000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Education,10,2003,100,Kyrgyz som                              ,1993,Western calendar year,1358700000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Restaurants and hotels,11,2003,100,Kyrgyz som                              ,1993,Western calendar year,623000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Miscellaneous goods and services,12,2003,100,Kyrgyz som                              ,1993,Western calendar year,1624900000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2003,100,Kyrgyz som                              ,1993,Western calendar year,63352100000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Housing,13.1,2003,100,Kyrgyz som                              ,1993,Western calendar year,166690000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Health,13.2,2003,100,Kyrgyz som                              ,1993,Western calendar year,743000000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Recreation and culture,13.3,2003,100,Kyrgyz som                              ,1993,Western calendar year,300000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure,P.31,2003,100,Kyrgyz som                              ,1993,Western calendar year,63352100000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Education,13.4,2003,100,Kyrgyz som                              ,1993,Western calendar year,142900000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Social protection,13.5,2003,100,Kyrgyz som                              ,1993,Western calendar year,280700000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Other services,13.6,2003,100,Kyrgyz som                              ,1993,Western calendar year,658300000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Equals: NPISHs final consumption expenditure,P.31/13,2003,100,Kyrgyz som                              ,1993,Western calendar year,1991900000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Housing,14.1,2003,100,Kyrgyz som                              ,1993,Western calendar year,60200000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Health,14.2,2003,100,Kyrgyz som                              ,1993,Western calendar year,1770300000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Recreation and culture,14.3,2003,100,Kyrgyz som                              ,1993,Western calendar year,422470000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Education,14.4,2003,100,Kyrgyz som                              ,1993,Western calendar year,3544600000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Plus:,,2003,100,Kyrgyz som                              ,1993,Western calendar year,687200000,71
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2003,100,Kyrgyz som                              ,1993,Western calendar year,6484900000,
