iso3,year,commodity,sub_commodity,bgs_commodity_code,hs_code,production,unit,source
AUS,2017,"antimony, mine",,821,2617,4294.0,tonnes (metal content),BGS_WMS
AUS,2017,"cobalt, mine",,848,2605,5221.0,tonnes (metal content),BGS_WMS
AUS,2017,"copper, smelter",,850,,359832.0,tonnes (metric),BGS_WMS
AUS,2017,diamond,,853,7102,17135000.0,Carats,BGS_WMS
AUS,2017,ferro-alloys,Silicon metal,878,,49000.0,tonnes (metric),BGS_WMS
AUS,2017,"gold, mine",,883,7108,292022.0,kilograms,BGS_WMS
AUS,2017,"lead, mine",,891,2607,395190.0,tonnes (metal content),BGS_WMS
AUS,2017,lithium minerals,Spodumene,896,,1706619.0,tonnes (metric),BGS_WMS
AUS,2017,manganese ore,,898,2602,6172266.0,tonnes (metric),BGS_WMS
AUS,2017,natural gas,,905,,113805.0,million cubic metres,BGS_WMS
AUS,2017,"nickel, smelter/refinery",,907,,108500.0,tonnes (metric),BGS_WMS
AUS,2017,perlite,,908,,275.0,tonnes (metric),BGS_WMS
AUS,2017,"iron, pig",,913,,3758000.0,tonnes (metric),BGS_WMS
AUS,2017,"aluminium, primary",,922,,1487555.0,tonnes (metric),BGS_WMS
AUS,2017,"copper, refined",,928,,386249.0,tonnes (metric),BGS_WMS
AUS,2017,"lead, refined",,929,,211200.0,tonnes (metric),BGS_WMS
AUS,2017,"zinc, slab",,945,,462095.0,tonnes (metric),BGS_WMS
AUS,2017,"steel, crude",,946,,5335000.0,tonnes (metric),BGS_WMS
AUS,2017,tantalum and niobium minerals,Tantalite,969,2615,74.0,tonnes (metric),BGS_WMS
AUS,2017,"tin, mine",,971,2609,7402.0,tonnes (metal content),BGS_WMS
AUS,2017,"tungsten, mine",,976,2611,5.0,tonnes (metal content),BGS_WMS
AUS,2017,uranium,,977,2617,5713.0,tonnes (metal content),BGS_WMS
AUS,2017,wollastonite,,981,,1749.0,tonnes (metric),BGS_WMS
AUS,2017,"zinc, mine",,982,2608,852164.0,tonnes (metal content),BGS_WMS
AUS,2017,zirconium minerals,,9961,2615,583339.0,tonnes (metric),BGS_WMS
AUT,2017,cement  clinker,"Cement, clinker",2003,,17000.0,tonnes (metric),BGS_WMS
AUT,2017,"cement, finished","Cement, finished",2004,,4660187.0,tonnes (metric),BGS_WMS
AUT,2017,"aggregates, primary",Crushed rock,2005,,25963256.0,tonnes (metric),BGS_WMS
AUT,2017,"aggregates, primary",Sand and gravel,2006,,30926736.0,tonnes (metric),BGS_WMS
DZA,2017,"petroleum, crude",,634,,58668000.0,tonnes (metric),BGS_WMS
AUT,2017,"petroleum, crude",,634,,741890.0,tonnes (metric),BGS_WMS
AUT,2017,feldspar,,643,,35000.0,tonnes (metric),BGS_WMS
AUT,2017,graphite,,652,,24400.0,tonnes (metric),BGS_WMS
AUT,2017,gypsum and plaster,,653,,712469.0,tonnes (metric),BGS_WMS
AUT,2017,iron ore,,662,2601,2981737.0,tonnes (metric),BGS_WMS
AUT,2017,kaolin,,697,,13500.0,tonnes (metric),BGS_WMS
AUT,2017,magnesite,,712,,730482.0,tonnes (metric),BGS_WMS
AUT,2017,talc,,774,,123558.0,tonnes (metric),BGS_WMS
AUT,2017,ferro-alloys,Ferro-molybdenum,864,,4000.0,tonnes (metric),BGS_WMS
AUT,2017,ferro-alloys,Ferro-nickel,865,,2500.0,tonnes (metric),BGS_WMS
AUT,2017,ferro-alloys,Ferro-vanadium,876,,8000.0,tonnes (metric),BGS_WMS
AUT,2017,natural gas,,905,,1742.0,million cubic metres,BGS_WMS
AUT,2017,"nickel, smelter/refinery",,907,,700.0,tonnes (metric),BGS_WMS
AUT,2017,"iron, pig",,913,,6335000.0,tonnes (metric),BGS_WMS
AUT,2017,"copper, refined",,928,,109800.0,tonnes (metric),BGS_WMS
AUT,2017,"lead, refined",,929,,26000.0,tonnes (metric),BGS_WMS
AUT,2017,salt,Rock salt,935,,251.0,tonnes (metric),BGS_WMS
AUT,2017,salt,Salt in brine,937,,1113728.0,tonnes (metric),BGS_WMS
AUT,2017,"steel, crude",,946,,8134600.0,tonnes (metric),BGS_WMS
AUT,2017,"tungsten, mine",,976,2611,975.0,tonnes (metal content),BGS_WMS
BEL,2017,"tin, smelter",,19961,,9652.0,tonnes (metric),BGS_WMS
BEL,2017,cement  clinker,"Cement, clinker",2003,,800584.0,tonnes (metric),BGS_WMS
BEL,2017,"cement, finished","Cement, finished",2004,,6491000.0,tonnes (metric),BGS_WMS
BEL,2017,"aggregates, primary",Crushed rock,2005,,46000000.0,tonnes (metric),BGS_WMS
BEL,2017,"aggregates, primary",Sand and gravel,2006,,19000000.0,tonnes (metric),BGS_WMS
BEL,2017,"indium, refinery",,20243,,20.0,tonnes (metric),BGS_WMS
DZA,2017,diatomite,,642,,2439.0,tonnes (metric),BGS_WMS
DZA,2017,feldspar,,643,,170000.0,tonnes (metric),BGS_WMS
BEL,2017,"cobalt, refined",,617,,1600.0,tonnes (metric),BGS_WMS
BEL,2017,kaolin,,697,,300000.0,tonnes (metric),BGS_WMS
BEL,2017,"iron, pig",,913,,4860000.0,tonnes (metric),BGS_WMS
BEL,2017,"copper, refined",,928,,398900.0,tonnes (metric),BGS_WMS
BEL,2017,"lead, refined",,929,,138606.0,tonnes (metric),BGS_WMS
BEL,2017,"selenium, refined",,939,,200.0,tonnes (metric),BGS_WMS
BEL,2017,"zinc, slab",,945,,249000.0,tonnes (metric),BGS_WMS
BEL,2017,"steel, crude",,946,,7842300.0,tonnes (metric),BGS_WMS
BEL,2017,"arsenic, white",,980,,1000.0,tonnes (metric),BGS_WMS
BGR,2017,barytes,,1043,,67000.0,tonnes (metric),BGS_WMS
BGR,2017,"copper, mine",,19941,2603,73003.0,tonnes (metal content),BGS_WMS
BGR,2017,"silver, mine",,1995,7106,59484.0,kilograms (metal content),BGS_WMS
BGR,2017,cement  clinker,"Cement, clinker",2003,,2259551.0,tonnes (metric),BGS_WMS
BGR,2017,"cement, finished","Cement, finished",2004,,2064792.0,tonnes (metric),BGS_WMS
BGR,2017,"aggregates, primary",Crushed rock,2005,,16444761.0,tonnes (metric),BGS_WMS
BGR,2017,"aggregates, primary",Sand and gravel,2006,,9860186.0,tonnes (metric),BGS_WMS
DZA,2017,gypsum and plaster,,653,,2399000.0,tonnes (metric),BGS_WMS
BGR,2017,bentonite and fuller's earth,Bentonite,596,,54100.0,tonnes (metric),BGS_WMS
BGR,2017,cadmium,,602,,333.0,tonnes (metric),BGS_WMS
BGR,2017,coal,Brown coal,612,,2451500.0,tonnes (metric),BGS_WMS
BGR,2017,coal,Lignite,614,,32136500.0,tonnes (metric),BGS_WMS
BGR,2017,"petroleum, crude",,634,,21930.0,tonnes (metric),BGS_WMS
BGR,2017,gypsum and plaster,,653,,88000.0,tonnes (metric),BGS_WMS
BGR,2017,kaolin,,697,,321800.0,tonnes (metric),BGS_WMS
BGR,2017,salt,,760,,3400000.0,tonnes (metric),BGS_WMS
BGR,2017,"bismuth, mine",,834,2617,47.0,tonnes (metal content),BGS_WMS
BGR,2017,"copper, smelter",,850,,322700.0,tonnes (metric),BGS_WMS
BGR,2017,"gold, mine",,883,7108,8682.0,kilograms,BGS_WMS
GIN,2017,bauxite,,589,2606,51701564.0,tonnes (metric),BGS_WMS
BGR,2017,"lead, mine",,891,2607,16099.0,tonnes (metal content),BGS_WMS
BGR,2017,manganese ore,,898,2602,2000.0,tonnes (metric),BGS_WMS
BGR,2017,natural gas,,905,,65.0,million cubic metres,BGS_WMS
BGR,2017,perlite,,908,,4800.0,tonnes (metric),BGS_WMS
BGR,2017,"copper, refined",,928,,228457.0,tonnes (metric),BGS_WMS
BGR,2017,"lead, refined",,929,,103105.0,tonnes (metric),BGS_WMS
BGR,2017,"zinc, slab",,945,,73715.0,tonnes (metric),BGS_WMS
BGR,2017,"steel, crude",,946,,652400.0,tonnes (metric),BGS_WMS
BGR,2017,"tellurium, refined",,970,,5.0,tonnes (metric),BGS_WMS
BGR,2017,vermiculite,,979,,10000.0,tonnes (metric),BGS_WMS
BGR,2017,"zinc, mine",,982,2608,10886.0,tonnes (metal content),BGS_WMS
CAN,2017,barytes,,1043,,32000.0,tonnes (metric),BGS_WMS
CAN,2017,"copper, mine",,19941,2603,597194.0,tonnes (metal content),BGS_WMS
CAN,2017,"nickel, mine",,19951,2604,214302.0,tonnes (metal content),BGS_WMS
CAN,2017,"silver, mine",,1995,7106,389568.0,kilograms (metal content),BGS_WMS
CAN,2017,"indium, refinery",,20243,,67.0,tonnes (metric),BGS_WMS
CAN,2017,lithium minerals,Lithium minerals (Li content),20300,,32.0,tonnes (metric),BGS_WMS
CAN,2017,tantalum and niobium minerals,Pyrochlore -Nb content,20302,2615,4880.0,tonnes (metric),BGS_WMS
DZA,2017,iron ore,,662,2601,497000.0,tonnes (metric),BGS_WMS
CAN,2017,cadmium,,602,,1802.0,tonnes (metric),BGS_WMS
CAN,2017,coal,Coal,613,,60866000.0,tonnes (metric),BGS_WMS
CAN,2017,"cobalt, refined",,617,,5152.0,tonnes (metric),BGS_WMS
CAN,2017,"petroleum, crude",,634,,209600000.0,tonnes (metric),BGS_WMS
CAN,2017,graphite,,652,,14000.0,tonnes (metric),BGS_WMS
CAN,2017,gypsum and plaster,,653,,3010000.0,tonnes (metric),BGS_WMS
CAN,2017,iron ore,,662,2601,51836000.0,tonnes (metric),BGS_WMS
CAN,2017,magnesite,,712,,150000.0,tonnes (metric),BGS_WMS
CAN,2017,mica,,716,,22000.0,tonnes (metric),BGS_WMS
CAN,2017,"platinum group metals, mine",Other platinum metals,742,7110,1100.0,kilograms (metal content),BGS_WMS
CAN,2017,"platinum group metals, mine",Palladium,743,7110,17100.0,kilograms (metal content),BGS_WMS
CAN,2017,"platinum group metals, mine",Platinum,744,7110,9800.0,kilograms (metal content),BGS_WMS
CAN,2017,potash,Chloride,748,,12624000.0,tonnes (K2O content),BGS_WMS
CAN,2017,talc,,774,,217000.0,tonnes (metric),BGS_WMS
CAN,2017,titanium minerals,Ilmenite,791,2614,2300000.0,tonnes (metric),BGS_WMS
CAN,2017,alumina,,820,,1570000.0,tonnes (Al2O3 content),BGS_WMS
CAN,2017,"antimony, mine",,821,2617,1.0,tonnes (metal content),BGS_WMS
CAN,2017,"bismuth, mine",,834,2617,5.0,tonnes (metal content),BGS_WMS
CAN,2017,"cobalt, mine",,848,2605,6058.0,tonnes (metal content),BGS_WMS
CAN,2017,"copper, smelter",,850,,289400.0,tonnes (metric),BGS_WMS
CAN,2017,diamond,,853,7102,23198761.0,Carats,BGS_WMS
CAN,2017,ferro-alloys,Ferro-niobium,866,,6981.0,tonnes (metric),BGS_WMS
CAN,2017,ferro-alloys,Ferro-silicon,872,,40000.0,tonnes (metric),BGS_WMS
CAN,2017,ferro-alloys,Ferro-vanadium,876,,1000.0,tonnes (metric),BGS_WMS
CAN,2017,ferro-alloys,Silicon metal,878,,28300.0,tonnes (metric),BGS_WMS
CAN,2017,"gold, mine",,883,7108,171111.0,kilograms,BGS_WMS
CAN,2017,"lead, mine",,891,2607,20477.0,tonnes (metal content),BGS_WMS
CAN,2017,lithium minerals,Spodumene,896,,1100.0,tonnes (metric),BGS_WMS
CAN,2017,"molybdenum, mine",,903,2613,4941.0,tonnes (metal content),BGS_WMS
CAN,2017,natural gas,,905,,160885.0,million cubic metres,BGS_WMS
CAN,2017,nepheline syenite,,906,,632000.0,tonnes (metric),BGS_WMS
CAN,2017,"nickel, smelter/refinery",,907,,154759.0,tonnes (metric),BGS_WMS
CAN,2017,"iron, pig",,913,,7914000.0,tonnes (metric),BGS_WMS
CAN,2017,"aluminium, primary",,922,,3211882.0,tonnes (metric),BGS_WMS
CAN,2017,"copper, refined",,928,,330386.0,tonnes (metric),BGS_WMS
CAN,2017,"lead, refined",,929,,274061.0,tonnes (metric),BGS_WMS
CAN,2017,salt,Other salt,934,,1045010.0,tonnes (metric),BGS_WMS
CAN,2017,salt,Rock salt,935,,10378614.0,tonnes (metric),BGS_WMS
CAN,2017,"selenium, refined",,939,,49.0,tonnes (metric),BGS_WMS
CAN,2017,"zinc, slab",,945,,598438.0,tonnes (metric),BGS_WMS
CAN,2017,"steel, crude",,946,,13208000.0,tonnes (metric),BGS_WMS
CAN,2017,tantalum and niobium minerals,Pyrochlore,966,2615,12900.0,tonnes (metric),BGS_WMS
CAN,2017,"tellurium, refined",,970,,17.0,tonnes (metric),BGS_WMS
CAN,2017,uranium,,977,2617,12433.0,tonnes (metal content),BGS_WMS
CAN,2017,"zinc, mine",,982,2608,346776.0,tonnes (metal content),BGS_WMS
GIN,2017,salt,,760,,15000.0,tonnes (metric),BGS_WMS
BLR,2017,"petroleum, crude",,634,,1650000.0,tonnes (metric),BGS_WMS
BLR,2017,salt,,760,,2628985.0,tonnes (metric),BGS_WMS
BLR,2017,natural gas,,905,,205.0,million cubic metres,BGS_WMS
BLR,2017,potash,,918,,7101799.0,tonnes (K2O content),BGS_WMS
BLR,2017,"steel, crude",,946,,2432580.0,tonnes (metric),BGS_WMS
GIN,2017,diamond,,853,7102,181450.0,Carats,BGS_WMS
GIN,2017,"gold, mine",,883,7108,46847.0,kilograms,BGS_WMS
GEO,2017,barytes,,1043,,400.0,tonnes (metric),BGS_WMS
GEO,2017,"copper, mine",,19941,2603,15000.0,tonnes (metal content),BGS_WMS
GEO,2017,"silver, mine",,1995,7106,21000.0,kilograms (metal content),BGS_WMS
GEO,2017,bentonite and fuller's earth,Bentonite,596,,21000.0,tonnes (metric),BGS_WMS
GEO,2017,coal,Coal,613,,268113.0,tonnes (metric),BGS_WMS
GEO,2017,"petroleum, crude",,634,,31995.0,tonnes (metric),BGS_WMS
GEO,2017,gypsum and plaster,,653,,85468.0,tonnes (metric),BGS_WMS
DZA,2017,kaolin,,697,,100000.0,tonnes (metric),BGS_WMS
GEO,2017,ferro-alloys,Ferro-manganese,863,,4500.0,tonnes (metric),BGS_WMS
GEO,2017,ferro-alloys,Ferro-silico-manganese,871,,289765.0,tonnes (metric),BGS_WMS
GEO,2017,"gold, mine",,883,7108,3032.0,kilograms,BGS_WMS
GEO,2017,manganese ore,,898,2602,370000.0,tonnes (metric),BGS_WMS
GEO,2017,natural gas,,905,,9.0,million cubic metres,BGS_WMS
GEO,2017,perlite,,908,,20000.0,tonnes (metric),BGS_WMS
FIN,2017,"copper, mine",,19941,2603,53144.0,tonnes (metal content),BGS_WMS
FIN,2017,"nickel, mine",,19951,2604,34641.0,tonnes (metal content),BGS_WMS
FIN,2017,"silver, mine",,1995,7106,13654.0,kilograms (metal content),BGS_WMS
FIN,2017,"cement, finished","Cement, finished",2004,,1510974.0,tonnes (metric),BGS_WMS
FIN,2017,"aggregates, primary",Crushed rock,2005,,48700000.0,tonnes (metric),BGS_WMS
FIN,2017,"aggregates, primary",Sand and gravel,2006,,28200000.0,tonnes (metric),BGS_WMS
FIN,2017,chromium ores and concentrates,,607,2610,972028.0,tonnes (metric),BGS_WMS
FIN,2017,"cobalt, refined",,617,,13585.0,tonnes (metric),BGS_WMS
FIN,2017,feldspar,,643,,14926.0,tonnes (metric),BGS_WMS
FIN,2017,magnesite,,712,,63850.0,tonnes (metric),BGS_WMS
FIN,2017,mica,,716,,10740.0,tonnes (metric),BGS_WMS
FIN,2017,phosphate rock,,738,2510,978613.0,tonnes (metric),BGS_WMS
FIN,2017,"platinum group metals, mine",Palladium,743,7110,1021.0,kilograms (metal content),BGS_WMS
FIN,2017,"platinum group metals, mine",Platinum,744,7110,1418.0,kilograms (metal content),BGS_WMS
FIN,2017,talc,,774,,354819.0,tonnes (metric),BGS_WMS
FIN,2017,"cobalt, mine",,848,2605,1900.0,tonnes (metal content),BGS_WMS
FIN,2017,"copper, smelter",,850,,133197.0,tonnes (metric),BGS_WMS
FIN,2017,ferro-alloys,Ferro-chrome,861,,415000.0,tonnes (metric),BGS_WMS
FIN,2017,"gold, mine",,883,7108,9102.0,kilograms,BGS_WMS
FIN,2017,"nickel, smelter/refinery",,907,,85780.0,tonnes (metric),BGS_WMS
FIN,2017,"iron, pig",,913,,2600000.0,tonnes (metric),BGS_WMS
FIN,2017,"copper, refined",,928,,13552.0,tonnes (metric),BGS_WMS
FIN,2017,"selenium, refined",,939,,100.0,tonnes (metric),BGS_WMS
FIN,2017,"zinc, slab",,945,,284992.0,tonnes (metric),BGS_WMS
FIN,2017,"steel, crude",,946,,4003634.0,tonnes (metric),BGS_WMS
FIN,2017,wollastonite,,981,,10000.0,tonnes (metric),BGS_WMS
FIN,2017,"zinc, mine",,982,2608,66284.0,tonnes (metal content),BGS_WMS
FRA,2017,cement  clinker,"Cement, clinker",2003,,12357000.0,tonnes (metric),BGS_WMS
FRA,2017,"cement, finished","Cement, finished",2004,,16851000.0,tonnes (metric),BGS_WMS
FRA,2017,"aggregates, primary",Crushed rock,2005,,187233000.0,tonnes (metric),BGS_WMS
FRA,2017,"aggregates, primary",Sand and gravel,2006,,123865000.0,tonnes (metric),BGS_WMS
FRA,2017,"indium, refinery",,20243,,30.0,tonnes (metric),BGS_WMS
FRA,2017,bauxite,,589,2606,131000.0,tonnes (metric),BGS_WMS
FRA,2017,bentonite and fuller's earth,Bentonite,596,,24497.0,tonnes (metric),BGS_WMS
FRA,2017,"cobalt, refined",,617,,277.0,tonnes (metric),BGS_WMS
FRA,2017,"petroleum, crude",,634,,5886993.0,tonnes (metric),BGS_WMS
FRA,2017,diatomite,,642,,90000.0,tonnes (metric),BGS_WMS
FRA,2017,feldspar,,643,,550000.0,tonnes (metric),BGS_WMS
FRA,2017,gypsum and plaster,,653,,1873581.0,tonnes (metric),BGS_WMS
FRA,2017,kaolin,,697,,223842.0,tonnes (metric),BGS_WMS
FRA,2017,mica,,716,,19200.0,tonnes (metric),BGS_WMS
FRA,2017,salt,,760,,4663569.0,tonnes (metric),BGS_WMS
FRA,2017,sillimanite minerals,Andalusite,762,,68000.0,tonnes (metric),BGS_WMS
FRA,2017,talc,,774,,370000.0,tonnes (metric),BGS_WMS
FRA,2017,alumina,,820,,500000.0,tonnes (Al2O3 content),BGS_WMS
FRA,2017,ferro-alloys,Ferro-manganese,863,,95442.0,tonnes (metric),BGS_WMS
FRA,2017,ferro-alloys,Ferro-silico-manganese,871,,58443.0,tonnes (metric),BGS_WMS
FRA,2017,ferro-alloys,Ferro-silicon,872,,50000.0,tonnes (metric),BGS_WMS
FRA,2017,ferro-alloys,Silicon metal,878,,149000.0,tonnes (metric),BGS_WMS
FRA,2017,natural gas,,905,,17.0,million cubic metres,BGS_WMS
FRA,2017,"nickel, smelter/refinery",,907,,2300.0,tonnes (metric),BGS_WMS
FRA,2017,"iron, pig",,913,,10677830.0,tonnes (metric),BGS_WMS
FRA,2017,"aluminium, primary",,922,,430000.0,tonnes (metric),BGS_WMS
FRA,2017,"lead, refined",,929,,70000.0,tonnes (metric),BGS_WMS
FRA,2017,"zinc, slab",,945,,166000.0,tonnes (metric),BGS_WMS
FRA,2017,"steel, crude",,946,,15504683.0,tonnes (metric),BGS_WMS
DZA,2017,phosphate rock,,738,2510,1112000.0,tonnes (metric),BGS_WMS
ARM,2017,"copper, mine",,19941,2603,102847.0,tonnes (metal content),BGS_WMS
ARM,2017,"silver, mine",,1995,7106,18500.0,kilograms (metal content),BGS_WMS
ARM,2017,bentonite and fuller's earth,Bentonite,596,,11724.0,tonnes (metric),BGS_WMS
ARM,2017,diatomite,,642,,23465.0,tonnes (metric),BGS_WMS
ARM,2017,gypsum and plaster,,653,,14300.0,tonnes (metric),BGS_WMS
ARM,2017,salt,,760,,32551.0,tonnes (metric),BGS_WMS
ARM,2017,"bismuth, mine",,834,2617,4.0,tonnes (metal content),BGS_WMS
ARM,2017,"copper, smelter",,850,,12051.0,tonnes (metric),BGS_WMS
ARM,2017,ferro-alloys,Ferro-molybdenum,864,,6588.0,tonnes (metric),BGS_WMS
ARM,2017,"gold, mine",,883,7108,4270.0,kilograms,BGS_WMS
ARM,2017,"molybdenum, mine",,903,2613,5886.0,tonnes (metal content),BGS_WMS
