iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
SVN,Slovenia,2018,-1211.8947667254597,-1.2118947667254596,benefits_from_ut,-8288.172825494787
SVN,Slovenia,2019,-1465.9008732670745,-1.4659008732670746,benefits_from_ut,-8288.172825494787
SVN,Slovenia,2020,-819.5556882754979,-0.819555688275498,benefits_from_ut,-8288.172825494787
SVN,Slovenia,2021,-1309.0654090335659,-1.3090654090335658,benefits_from_ut,-8288.172825494787
SVN,Slovenia,2022,-1532.8224135219407,-1.5328224135219406,benefits_from_ut,-8288.172825494787
DNK,Denmark,2016,9039.638174971808,9.039638174971808,loses_under_ut,109126.96791470726
DNK,Denmark,2017,18026.454867212917,18.026454867212916,loses_under_ut,109126.96791470726
DNK,Denmark,2018,12776.102100863336,12.776102100863335,loses_under_ut,109126.96791470726
DNK,Denmark,2019,19299.791393216707,19.299791393216708,loses_under_ut,109126.96791470726
DNK,Denmark,2020,15041.43448119858,15.041434481198579,loses_under_ut,109126.96791470726
DNK,Denmark,2021,33831.34466801143,33.831344668011425,loses_under_ut,109126.96791470726
DNK,Denmark,2022,1112.2022292324837,1.1122022292324836,loses_under_ut,109126.96791470726
HRV,Croatia,2016,2284.3263409325136,2.2843263409325134,loses_under_ut,12025.117394773813
HRV,Croatia,2017,-1778.6857360545155,-1.7786857360545154,loses_under_ut,12025.117394773813
HRV,Croatia,2018,2692.2080627390073,2.6922080627390073,loses_under_ut,12025.117394773813
HRV,Croatia,2019,2138.0846922851097,2.13808469228511,loses_under_ut,12025.117394773813
HRV,Croatia,2020,5486.12767596498,5.48612767596498,loses_under_ut,12025.117394773813
HRV,Croatia,2021,-1048.186272108555,-1.0481862721085549,loses_under_ut,12025.117394773813
HRV,Croatia,2022,2251.242631015273,2.2512426310152733,loses_under_ut,12025.117394773813
IRL,Ireland,2016,28551.701934981724,28.551701934981725,loses_under_ut,361264.92838961433
IRL,Ireland,2017,36980.57013583861,36.980570135838605,loses_under_ut,361264.92838961433
IRL,Ireland,2018,15062.924746079301,15.062924746079302,loses_under_ut,361264.92838961433
IRL,Ireland,2019,38430.704954692315,38.43070495469232,loses_under_ut,361264.92838961433
IRL,Ireland,2020,51076.395188449394,51.076395188449396,loses_under_ut,361264.92838961433
IRL,Ireland,2021,105114.10338962705,105.11410338962705,loses_under_ut,361264.92838961433
IRL,Ireland,2022,86048.52803994594,86.04852803994595,loses_under_ut,361264.92838961433
LUX,Luxembourg,2016,5866.186644093939,5.866186644093939,loses_under_ut,7200.783294321318
LUX,Luxembourg,2017,36397.68020570256,36.397680205702564,loses_under_ut,7200.783294321318
LUX,Luxembourg,2018,32180.62869428474,32.18062869428474,loses_under_ut,7200.783294321318
LUX,Luxembourg,2019,11007.521940776773,11.007521940776773,loses_under_ut,7200.783294321318
LUX,Luxembourg,2020,-24393.45826810291,-24.39345826810291,loses_under_ut,7200.783294321318
LUX,Luxembourg,2021,-49679.299923277984,-49.67929992327798,loses_under_ut,7200.783294321318
LUX,Luxembourg,2022,-4178.475999155806,-4.178475999155806,loses_under_ut,7200.783294321318
MLT,Malta,2016,3949.6780194759613,3.9496780194759613,loses_under_ut,37034.59867803435
MLT,Malta,2017,8997.740607752987,8.997740607752986,loses_under_ut,37034.59867803435
MLT,Malta,2018,8473.844027892941,8.473844027892941,loses_under_ut,37034.59867803435
MLT,Malta,2019,12369.818167566955,12.369818167566955,loses_under_ut,37034.59867803435
MLT,Malta,2020,-18222.220380110095,-18.222220380110095,loses_under_ut,37034.59867803435
MLT,Malta,2021,11678.265359557085,11.678265359557084,loses_under_ut,37034.59867803435
MLT,Malta,2022,9787.472875898515,9.787472875898514,loses_under_ut,37034.59867803435
NLD,Netherlands,2016,83089.21218459774,83.08921218459774,loses_under_ut,298315.97439510433
NLD,Netherlands,2017,34597.88720039656,34.597887200396556,loses_under_ut,298315.97439510433
NLD,Netherlands,2018,121147.5090850922,121.1475090850922,loses_under_ut,298315.97439510433
NLD,Netherlands,2019,51976.29182261978,51.97629182261978,loses_under_ut,298315.97439510433
NLD,Netherlands,2020,15096.295657803363,15.096295657803363,loses_under_ut,298315.97439510433
NLD,Netherlands,2021,-19200.057085582648,-19.20005708558265,loses_under_ut,298315.97439510433
NLD,Netherlands,2022,11608.835530177348,11.608835530177348,loses_under_ut,298315.97439510433
SWE,Sweden,2016,15769.516249418153,15.769516249418153,loses_under_ut,4418.639551611392
SWE,Sweden,2017,18823.43984481017,18.82343984481017,loses_under_ut,4418.639551611392
SWE,Sweden,2018,-21286.15034449309,-21.28615034449309,loses_under_ut,4418.639551611392
SWE,Sweden,2019,18400.363394823024,18.400363394823025,loses_under_ut,4418.639551611392
SWE,Sweden,2020,14629.176792555463,14.629176792555462,loses_under_ut,4418.639551611392
SWE,Sweden,2021,-18966.488071213524,-18.966488071213522,loses_under_ut,4418.639551611392
SWE,Sweden,2022,-22951.218314288806,-22.951218314288806,loses_under_ut,4418.639551611392
