iso3_o	iso3_d	emp	pi	txc	revt	t_at
HKG	COL	4.0	191199.0	-33754.0	25581.0	11350.0
HKG	CRI	0.0	-850162.0	0.0	0.0	963467.0
HKG	CUW	0.0	-6640948.0	0.0	1158908.0	0.0
HKG	CYM	74.0	1664377187.4	3482248.0	-1499627757.0	2388620859.0
HKG	CYP	699.0	-13109476.0	0.0	38330788.0	122664550.0
HKG	CZE	561.0	702128.0	654970.0	36477613.0	34436008.0
HKG	DEU	11843.0	187873051.0	42516318.0	4719495842.0	2908585903.0
HKG	DNK	1080.0	65354730.0	3991767.0	670611526.0	456793131.0
HKG	DOM	669.0	-56670928.0	9827903.0	-2809430.0	861607480.0
HKG	ECU	0.0	0.0	15815.0	0.0	0.0
HKG	EGY	858.0	92831026.0	9479.0	130343987.0	73317364.0
HKG	ESP	678.0	-194455.0	2300689.0	351975002.0	417986201.0
HKG	FIN	262.0	2039461.0	130641.0	68395122.0	28917534.0
HKG	FJI	578.0	-4253440.0	0.0	18856106.0	53589552.0
HKG	FJT	2690568.0	126373273171.25	27451841177.0	742425876048.0	1022548190504.0
HKG	FRA	8434.0	-662946256.0	69405597.0	10185349480.0	2883364260.0
HKG	GBR	28647.0	-729164884.0	131577591.0	12374261636.0	19941008556.0
HKG	GGY	0.0	38116.8	0.0	19391.0	0.0
HKG	GIB	92.0	2637992.7	0.0	18491130.0	7968430.0
HKG	GLP	270.0	-2194978.0	1663809.0	27198981.0	171212391.0
HKG	GRC	231.0	169154327.0	783201.0	1790694.0	319505497.0
HKG	GTM	62.0	163829.0	0.0	0.0	198901.0
HKG	GUM	0.0	122.0	1522.0	2319.0	0.0
HKG	HKG	181373.0	26287044403.100002	2270665619.0	125621858846.0	276911547781.0
HKG	HND	1.0	-1469.0	0.0	0.0	0.0
HKG	HUN	142.0	-905597.0	99377.0	16336491.0	5500278.0
HKG	IDN	100296.0	-112775258.0	189166995.0	5695662669.0	72357833147.0
HKG	IMN	15.0	4941959.4	0.0	125177848.0	1116340861.0
HKG	IND	10714.0	361168908.0	250862974.0	5570406555.0	4055818683.0
HKG	IRL	1441.0	392798332.8	14974736.0	1396890136.0	3295959990.0
HKG	IRN	21.0	-2335032.0	0.0	63964904.0	4970520.0
HKG	IRQ	27.0	-1897090.0	0.0	475937.0	5376345.0
HKG	ISR	497.0	234055457.0	32255755.0	999709422.0	318945416.0
HKG	ITA	9033.0	-36496830.0	10281122.0	2656707365.0	7218047669.0
HKG	JEY	0.0	-19974995.0	2670954.0	160358.0	220184169.0
HKG	JPN	2215.0	1100999003.0	112487609.0	2296821256.0	9528878496.0
HKG	KAZ	4.0	60985.0	390.0	387087.0	1038094.0
HKG	KEN	0.0	0.0	0.0	0.0	0.0
HKG	KHM	37152.0	430730206.0	9504329.0	1574190023.0	1063670034.0
HKG	KOR	7472.0	368105760.0	38861254.0	5721198189.0	3806118608.0
HKG	LAO	14.0	-735130.0	0.0	0.0	121286.0
HKG	LBR	0.0	52088.0	0.0	229475.0	287156055.0
HKG	LKA	13488.0	-100098074.0	653482.0	297845304.0	756151573.0
HKG	LTU	323.0	2508521.0	469631.0	34026505.0	6791531.0
HKG	LUX	376.0	-1034818017.0	59384936.0	350385372.0	34844494.0
HKG	LVA	633.0	13518897.0	0.0	91122125.0	12886377.0
HKG	MAC	40473.0	6631331054.400001	3373086856.0	22011457777.0	11711806948.0
HKG	MAR	906.0	-3791022.0	1740717.0	24446395.0	73721209.0
HKG	MCO	6.0	-4790197.0	0.0	7079012.0	20269521.0
HKG	MDV	654.0	-21474587.0	0.0	42415582.0	118082473.0
HKG	MEX	6944.0	57829723.0	40998834.0	685670721.0	1566843703.0
HKG	MHL	0.0	-1169948.0	0.0	4105129.0	2151623.0
HKG	MLT	707.0	247314906.0	-19721772.0	118998.0	257664454.0
HKG	MMR	1133.0	-10809464.0	774909.0	79558848.0	340570256.0
HKG	MNE	2.0	2475233.0	176904.0	6526077.0	0.0
HKG	MNG	878.0	-57358936.0	374589.0	35833829.0	478844412.0
HKG	MNP	1706.0	-339833788.0	788416.0	635737099.0	1574874770.0
HKG	MOZ	8.0	181275.0	40714.0	573200.0	0.0
HKG	MUS	6526.0	190934004.6	4859134.0	174426965.0	224152870.0
HKG	MYS	17960.0	870938075.0	70624467.0	4275180167.0	6280157632.0
HKG	NGA	15.0	-405251.0	0.0	4543842.0	1133343.0
HKG	NIC	303.0	-528540.0	0.0	0.0	9711210.0
HKG	NLD	11531.0	253113085.8	70487621.0	5409256225.0	1862500933.0
HKG	NOR	1668.0	2195027.0	953411.0	62118798.0	31344633.0
HKG	NPL	2.0	601499.0	594674.0	11406426.0	8010.0
HKG	NZL	2056.0	54886966.0	10874537.0	443381478.0	404707799.0
HKG	OMN	605.0	37859947.0	227995.0	105452319.0	216493251.0
HKG	PAK	1565.0	4620345.0	19144741.0	194035051.0	417585035.0
HKG	PAN	9079.0	137918964.0	20025.0	309961262.0	972748050.0
HKG	PER	9.0	1805277.0	487486.0	4166606.0	17440970.0
HKG	PHL	39218.0	980752680.0	203808476.0	3636718772.0	5690554143.0
HKG	POL	12172.0	2847260024.0	16234232.0	1773511964.0	837959871.0
HKG	PRT	10767.0	2963857718.0	783190853.0	20078088745.0	5204432153.0
HKG	PYF	0.0	-137789.0	0.0	0.0	0.0
HKG	ROU	4448.0	31137545.0	3540812.0	425099465.0	328675896.0
HKG	RUS	1001.0	154391612.0	6220416.0	416530904.0	1319634340.0
HKG	SAU	1080.0	-10261608.0	3183309.0	122400382.0	79192340.0
HKG	SDN	60.0	6145756.0	284235.0	17302351.0	2278664.0
HKG	SEN	175.0	12835217.0	1361347.0	6464158.0	97829558.0
HKG	SGP	11025.0	676659232.8000001	89034899.0	13497658307.0	7765451150.0
HKG	SLV	3.0	-62665.0	0.0	33721.0	0.0
HKG	SRB	0.0	-59145.0	0.0	63575.0	129213.0
HKG	STA	1.0	75103122.0	0.0	0.0	26896.0
HKG	SVK	129.0	-456699.0	14766.0	12039939.0	3273236.0
HKG	SVN	6.0	94461.0	17948.0	0.0	0.0
HKG	SWE	8511.0	-117609280.0	3488370.0	1633850541.0	1222789330.0
HKG	SYC	0.0	-901393.0	159.0	793773.0	0.0
HKG	TCA	246.0	-44404542.0	0.0	14181936.0	136844576.0
HKG	THA	9994.0	147245951.0	33062709.0	1763144981.0	1246993348.0
HKG	TUN	147.0	-15231272.0	159513.0	3094039.0	18834866.0
HKG	TUR	3165.0	-8388170.0	1400389.0	379660876.0	122918871.0
HKG	TWN	10445.0	98534797.0	27967537.0	2305048653.0	574174634.0
HKG	TZA	629.0	18009864.0	13738802.0	100633157.0	81415432.0
HKG	UKR	3547.0	8759227.0	1726578.0	156306503.0	33852261.0
HKG	URY	0.0	-116976.0	0.0	0.0	0.0
HKG	USA	56771.0	133191560.0	28750520.0	29614500724.0	19980558026.0
HKG	VGB	371.0	8456284814.400001	14116493.0	2767726021.0	35862422498.0
HKG	VNM	92391.0	180646673.0	12004269.0	1084246901.0	3226305681.0
HKG	VUT	5.0	76520866.0	217881.0	800094.0	94721970.0
HKG	WSM	5.0	96467703.0	5985362.0	13625984.0	190215.0
HKG	ZAF	334.0	952849.0	1997418.0	312243048.0	11208353.0
HUN	FJT	48481.0	1422978840.2034	136514960.907	18750587750.679	5868899623.751
HUN	HUN	41543.0	2126553239.3319502	267636902.148	20755336782.17	8871750034.779
IDN	ASM	14.0	18078872.529	1596550.199	53748705.046	1528744.854
IDN	AUS	11.0	-4811672.548	0.0	421987.871	154973865.094
IDN	AUT	6.0	364938.387	90675.509	0.0	7048.277
IDN	BHS	0.0	21919456.8	6738848.0	46418882.0	51195645.0
IDN	BMU	0.0	0.0	0.0	0.0	25099.0
IDN	BRB	0.0	-3528579.0	0.0	0.0	-15248.0
IDN	CAN	56.0	34162.222	0.0	83414438.912	13606532.605
IDN	CHN	35.0	1669685.956	748827.649	11148773.715	1017989.653
IDN	CYM	43.0	-46526660.999	0.0	69998001.756	362448309.058
IDN	DZA	57.0	3017467.087	307116.144	40193636.556	0.0
IDN	ESP	0.0	-145244.963	0.0	0.0	0.0
IDN	FJT	3644.252	548089380.7346499	25235607.821	4389688807.883	7019866664.185
IDN	FRA	41.0	33832015.0	820102.0	511407247.0	8627429.0
IDN	GBR	351.0	6269242.756	0.0	155544924.969	888727042.232
IDN	HKG	115.0	13522048.2675	2296029.2	366598196.04	54692560.395
IDN	IDN	568123.571	189238625236.0435	91712433030.673	145723418903.16	4129257725063.4
IDN	ITA	19.0	475263.852	0.0	11245502.071	14113.718
IDN	JPN	125.0	4867652.904	732876.109	305756840.406	2295143.157
IDN	KHM	0.0	0.0	0.0	0.0	0.0
IDN	KOR	26.0	-1193393.217	0.0	19127661.603	382034.062
IDN	LBY	44.0	-1876652.0	0.0	22571.0	120022287.0
IDN	MCO	1.0	541324.014	56026.132	5540333.049	0.0
IDN	MLT	0.0	-188663.0	0.0	0.0	0.0
IDN	MMR	1.0	545744.259	0.0	708987.401	0.0
IDN	MUS	10.0	65071020.3057	0.0	92565421.476	1166096238.546
IDN	MYS	168.286	-55596009.718	4503.192	33365594.651	516735431.149
IDN	NER	0.0	336697.873	0.0	3367636.896	0.0
IDN	NGA	24.0	-129881.465	0.0	0.0	2677640.991
IDN	NLD	0.0	297775348.4628	0.0	735666088.201	929709251.9
IDN	NZL	2.0	72099.556	0.0	2557950.473	191103.572
IDN	OMN	126.0	15280024.0	2282292.667	53892555.333	1627754.0
IDN	PHL	4.0	-185031.645	0.0	3481.844	139958.118
IDN	SAU	0.0	403.317	0.0	32347.695	0.0
IDN	SGP	425.3	123419909.06729999	5673573.814	1278829007.586	2440290998.555
IDN	STA	36.0	3249070.333	1272863.764	40766462.966	0.0
IDN	SYC	0.0	188663.0	0.0	0.0	0.0
IDN	THA	376.0	-1253877.415	104752.374	22160163.278	24307102.121
IDN	TLS	138.0	19491005.52	2510571.068	142395276.862	48434278.616
IDN	TUN	13.75	2819347.0	0.0	6287801.75	774473.75
IDN	TWN	9.0	-40645.495	0.0	8939334.632	25842.2
IDN	USA	35.25	-1590126.656	0.0	71100026.39	9611315.051
IDN	VGB	0.0	-2252215.0	0.0	17463457.287	31534666.333
IDN	VIR	539.0	3815737.491	0.0	84316874.881	14355991.181
IDN	VNM	676.0	1630126.775	0.0	110367261.774	173245843.038
IDN	YEM	0.667	-250525.667	0.0	0.0	0.0
IDN	ZAF	116.0	250510.864	0.0	4315374.511	560179.958
IMN	AFRIC	774.0	-416514.281	636591.74	69167243.867	44656711.232
IMN	AMER	423.0	132400208.01900001	-1692248.0	334363224.0	82489722.667
IMN	ASIAT	15828.0	62872421.390949994	18016673.467	2035673962.696	1234935565.827
IMN	EUROP	50597.0	279088957.38505	97712164.333	8874852890.333	5971619584.0
IMN	FJT	67622.0	473965898.22805	114673181.54	11314057320.896	7333701583.725
IMN	IMN	482.0	416699372.0975	200981.333	1115974378.0	21063493.333
IND	ARE	17970.0	-962361241.89	377043.54	7094346018.52	7779918547.17
IND	ARG	1330.0	-6410242.31	2721377.27	70948947.21	18824355.02
IND	AUS	6377.0	106198964.45	61417675.51	1738960456.25	2441294926.43
IND	AUT	198.0	5551805.39	1548382.65	307210808.31	39756601.82
IND	BEL	2432.0	11116902.62	31070334.18	1442833972.27	2321690661.23
IND	BGD	4302.0	68999262.9	27115737.87	666070023.3	515725797.53
IND	BHR	391.0	-22343917.79	0.0	424636999.34	3051391766.75
IND	BHS	32.0	-8238868.55	0.0	48306747.91	1162646993.55
IND	BMU	3.0	11101854.996	2.2	103716798.4	503652560.41
IND	BRA	14595.0	-58035220.31	104190129.68	3175132262.64	1503901211.96
IND	BTN	234.0	8171746.78	1930925.93	35264763.53	1486274.56
IND	BWA	67.0	493169.32	311133.48	5751857.92	29597619.97
IND	CAN	9099.0	334497956.74	124467772.35	2444249884.77	1048631342.01
IND	CHE	2115.0	161565437.78100002	19745825.47	1393091656.38	201383441.32
IND	CHL	1803.0	-16596179.36	2048962.71	90772773.68	24297254.89
IND	CHN	53944.0	965959862.36	200867162.19	8746986343.45	2163046821.47
IND	CIV	273.0	-181400.8	214201.44	18567015.95	10524281.15
IND	CMR	525.0	966571.9	444243.48	19092978.46	3085488.4
IND	COL	2011.0	-3776313.3	1489813.56	113220595.44	55119207.89
IND	CYM	12.0	162822237.70499998	0.0	3619436.27	66.22
IND	CYP	55.0	-62308309.63	2048864.06	6586528.69	5251376807.97
IND	CZE	2820.0	20667431.55	3805978.03	636977837.66	203325517.46
IND	DEU	19462.0	238121038.46	71380486.8	8635131690.47	3773443998.47
IND	DNK	784.0	-64676335.91	2953342.72	75588538.32	28319111.51
IND	DZA	17.0	548421.02	190965.57	1479873.96	25687.61
IND	EGY	2734.0	23421713.84	1944349.77	268525337.36	145570252.6
IND	ESP	4922.0	91210497.4	32185019.82	2072485826.8	1879358584.11
IND	ETH	4415.0	8990444.79	2295798.74	55933547.01	47204660.51
IND	FIN	1238.0	-21377804.92	1872640.63	252640807.04	86529753.96
IND	FJT	558598.0	795931956.1055	2053318206.04	131524478554.73	192046018468.31
IND	FRA	6714.0	37015132.52	8205426.73	2000611711.51	363572336.36
IND	GBR	72147.0	1215562440.2	123110704.52	13916994339.06	14640261106.48
IND	GHA	2811.0	2722214.9	945080.55	57934788.43	31572903.73
IND	GRC	44.0	21260.67	3949.99	926959.22	145243.19
IND	HKG	883.0	-73946675.36	7399331.11	1497097040.76	15270910650.7
IND	HUN	6772.0	-19115409.64	1071050.72	554577230.16	1021367404.49
IND	IDN	9541.0	49452107.51	20427519.41	1286341289.4	12178999500.83
IND	IMN	6.0	10413909.756000001	0.0	124395.21	10277.52
IND	IND	3700776.0	17186692071.783	17428997574.06	467809977220.11	854178532186.08
IND	IRL	1046.0	6249614.157000001	856082.65	123878781.65	30903975.9
IND	ISR	1443.0	219588325.16	17972671.51	202994868.96	542927802.76
IND	ITA	2628.0	44009983.94	26672680.82	2174929107.77	486580861.83
IND	JEY	16.0	68298443.325	97286.9	160300308.9	1067659351.54
IND	JOR	594.0	-15143675.47	301503.1	44998231.44	747891978.18
IND	JPN	6947.0	41868627.19	28349712.34	1733108483.41	3946724379.18
IND	KEN	6886.0	-18715560.77	2621305.11	299091660.64	138528723.78
IND	KOR	9091.0	331252005.79	50913037.96	6547534654.83	2613172474.23
IND	KWT	1657.0	-858586.5	385879.06	56723086.6	23600311.74
IND	LKA	3661.0	68799240.93	9951867.26	398927822.81	298301273.76
IND	LUX	268.0	31753410.165000003	72596.9	73659019.84	1712643.92
IND	MAR	997.0	-4768562.44	1259554.72	96826388.47	70929608.28
IND	MDG	216.0	-826195.09	98101.37	366434.8	1433528.56
IND	MEX	31535.0	145189793.91	47443093.58	947127508.14	565443716.13
IND	MLT	136.0	-8334392.56	95563.49	15281222.15	9466057.31
IND	MMR	278.0	17026610.31	227836.01	87808481.31	128159816.23
IND	MOZ	3762.0	5593396.44	299854.25	36921256.21	28475720.85
IND	MUS	440.0	-55971064.09	45494857.87	126442650.86	11290103917.81
IND	MWI	789.0	6486259.54	110635.55	18839154.85	3626628.07
IND	MYS	11503.0	22208317.23	4921001.0	1047650699.36	446535860.61
IND	NGA	5093.0	-17502241.85	435341.16	160499185.35	90609475.1
IND	NLD	5658.0	82870369.353	44079842.78	1296918546.42	7995234763.96
IND	NPL	3987.0	166152358.58	44841750.69	543010447.84	984805997.87
IND	NZL	135.0	477562.69	454733.2	9694229.88	200541.15
IND	OAF	1681.0	-1825981.34	398538.43	37573848.11	23484551.17
IND	OAM	2673.0	-9751895.85	3896845.85	114816058.6	563756317.42
IND	OAS	787.0	46464791.041999996	17894425.76	221299307.67	1051138461.8
IND	OMN	14201.0	26161036.8	3940580.19	339027587.79	312337009.81
IND	OTE	4342.0	29195351.7495	3688.49	275057134.27	30620645.58
IND	PAN	99.0	7139931.59	7695.14	3585432.09	113020038.29
IND	PER	1415.0	-4318511.56	267282.77	54438973.93	6123831.81
IND	PHL	10076.0	34037737.73	7811728.28	182591039.32	197550615.13
IND	POL	4820.0	11346863.33	1853364.86	404348519.61	160395855.78
IND	PRT	1062.0	479630.85	2628841.42	305669794.82	61114253.23
IND	QAT	7638.0	-3369684.68	843136.24	255656981.72	107336012.76
IND	ROU	1672.0	38704643.81	6456446.61	167488571.93	73450653.29
IND	RUS	4934.0	54791215.86	17704884.71	1360271419.51	389316741.58
IND	SAU	9324.0	60609884.57	14969606.59	956851390.76	97428230.86
IND	SEN	166.0	7799537.06	15801.12	83398260.71	8357362.46
IND	SGP	3688.0	-84982497.78	366133152.33	12796489862.54	67795083699.59
IND	STA	236.0	-977560.37	2368.41	8045451.93	1253446.85
IND	SVK	2269.0	1596800.4	2588167.35	48819971.54	1008710817.99
IND	SWE	2799.0	15759096.45	5590517.32	729714682.91	94828096.47
IND	THA	2224.0	-15659548.07	2280697.91	173437206.89	246473069.32
IND	TUN	344.0	2130146.15	113207.28	14096986.16	5632805.09
IND	TUR	3146.0	-13704300.76	4293772.94	508011677.66	94052194.15
IND	TWN	260.0	4204030.94	855671.51	27179678.8	10132611.93
IND	TZA	1579.0	-1679459.57	751592.03	93144309.07	22346007.41
IND	UGA	891.0	16380752.7	591092.32	123894129.51	39672347.01
IND	UKR	508.0	395873.04	447240.86	43078586.23	16922188.59
IND	URY	1164.0	3241613.16	3671027.93	7030110.88	8006629.3
IND	USA	113276.0	-3066522527.47	350916059.0	35001220394.18	9662321506.62
IND	VGB	73.0	-27346314.02	1714394.55	44040657.44	33071760.4
IND	VNM	1871.0	3346981.35	1293228.65	88666380.32	24153270.84
IND	ZAF	5650.0	288059227.52	45036413.11	1521869948.97	424315792.45
IND	ZMB	1886.0	752819.97	588714.12	67393885.31	52613217.33
IRL	FJT	1594762.0	80230331734.9485	7033502762.53	363555489474.12	105288580497.39
IRL	IRL	114663.0	-108690936.24	688227389.16	65237970136.43	69065558935.86
ITA	AGO	2465.0	786989873.461	382314940.714	351973633.735	5623780078.652
ITA	ALB	1069.0	4184795.782	2941499.634	71061696.779	88402279.603
ITA	ARE	8089.0	585449306.0514	567099378.176	1386734483.099	1337690510.139
ITA	ARG	10360.0	536934254.992	70651403.095	4454907822.159	1854843635.041
ITA	AUS	4033.0	120718262.873	72130524.655	1788835053.018	1245119007.384
ITA	AUT	12706.0	2086615761.292	151602185.694	8796035695.887	1129689282.972
ITA	AZE	625.0	131734390.946	14103948.751	307260927.65	2289.728
ITA	BEL	6234.083	465811995.034	179805770.756	4312812945.044	743107934.46
ITA	BGR	7266.0	563771470.452	1268713.986	902740736.318	387002828.543
ITA	BIH	2328.333	108375208.061	-6622462.575	282359181.915	79629961.8
ITA	BOL	210.0	-8015129.192	0.0	47311265.829	68450031.948
ITA	BRA	89172.0	1366642271.407	343552728.878	16988025629.079	7099746587.632
ITA	CAN	8716.71	51853806.753	27229489.057	1728028959.173	405880808.742
ITA	CHE	9762.0	590165980.6482	117529298.378	8131361535.45	859022731.424
ITA	CHL	6723.556	2106524227.652	245278391.09	5051791600.168	8100184414.06
ITA	CHN	51677.434	330815585.7	116857512.593	7089487700.156	1330570416.365
ITA	CIV	101.0	-18812448.854	63040.764	34681569.718	10075957.373
ITA	COG	908.0	-501913566.913	299270898.033	274187845.562	6433753695.271
ITA	COL	5058.0	807796045.407	282591226.559	2998542629.936	4595705139.651
ITA	CRI	533.0	24338883.879	11107480.883	232239145.634	263023747.676
ITA	CYM	10.0	-425123.746	0.0	5972401.438	0.0
ITA	CYP	519.0	60964676.27370001	6729825.166	159506335.163	53214613.9
ITA	CZE	14596.0	1210565281.977	16156765.248	4094634797.454	418088757.805
ITA	DEU	56806.012	5300705880.353	291744220.454	45126004685.711	8673054265.211
ITA	DNK	2167.0	250138020.31	29785465.537	1057134981.469	283390764.5
ITA	DOM	362.0	1640334.695	1090616.916	37201728.146	3885507.223
ITA	DZA	3986.0	843004221.777	753244929.972	1268151673.682	3749668136.91
ITA	ECU	2623.0	72424611.705	79172091.876	301513895.438	320804678.805
ITA	EGY	11066.0	2451131261.532	579118931.563	5939183249.644	8987805329.316
ITA	ESP	43100.5	7683868609.663	378969906.111	36878183393.38	30390574017.164
ITA	EST	211.0	3686883.388	0.0	72623584.079	16605059.196
ITA	ETH	8868.0	369239456.596	36011736.103	747728638.039	84061853.818
ITA	FIN	2246.0	101686310.892	-1864496.437	855213834.378	987553649.177
ITA	FJT	841881.875	50454449184.70045	9942917492.625	342989271627.3	181881655639.2
ITA	FRA	44399.832	2673605571.564	498277450.971	36310148690.976	3857486872.613
ITA	GBR	40636.5	374735521.42	231544391.682	34332619432.557	4646784526.941
ITA	GEO	228.0	40797493.84	0.0	99265721.356	3209349.924
ITA	GHA	404.0	15750421.286	775266.591	105303447.378	2369050029.262
ITA	GRC	3687.5	202478753.678	23644803.377	1370316421.877	1034836540.342
ITA	GTM	377.0	46508972.654	3821918.247	90121479.94	417666672.851
ITA	HKG	3275.0	-606095695.175	43625182.311	2657940488.123	117624658.802
ITA	HND	865.0	-7981996.076	440359.061	68693182.598	43272375.207
ITA	HRV	13183.333	599008305.045	29994114.315	1720116718.86	804556153.965
ITA	HUN	8354.0	338441682.3579	14320492.245	2326923500.905	436237579.062
ITA	IDN	3793.0	322121595.96	33146348.648	1259500520.045	2557467331.205
ITA	IND	30149.0	102035644.415	61148872.462	1651771168.439	531695206.786
ITA	IRL	971.5	779352759.6444	75833862.655	3954120281.418	630528682.373
ITA	IRN	133.0	-13216995.906	170603.23	8697882.158	38765238.814
ITA	IRQ	717.0	166523081.641	33716663.343	41384637.679	864491612.524
ITA	ISR	281.0	5215857.92	399272.744	156334629.875	16382154.559
ITA	ITA	855399.875	32789295508.666378	7801546076.344	472678934320.57	250566479488.16
ITA	JOR	246.0	-3431.047	9625.599	28620263.518	1974985.841
ITA	JPN	5176.0	77080259.032	46972026.957	2039840854.133	1089783955.891
ITA	KAZ	5085.0	1304686067.897	300136429.281	1651163674.616	12492341466.478
ITA	KEN	32.0	-4855379.401	-157198.431	9130321.1	1336416.467
ITA	KOR	2041.0	42360633.52	10878417.139	883117566.72	116907673.934
ITA	KWT	1349.0	3028313.75	81154.188	709623788.358	86897609.503
ITA	LBY	4348.0	3336411125.161	2228009986.456	4563535037.319	4067912630.768
ITA	LTU	350.0	8826408.78	-350037.691	53039465.09	11156165.362
ITA	LUX	969.0	2356516722.4164	101385059.287	4511333518.047	363117145.339
ITA	LVA	173.0	8847154.564	-168975.524	33316431.229	3091144.209
ITA	MAC	366.0	21200446.9872	2453384.155	191379911.85	33944279.762
ITA	MAR	756.0	-54694420.724	1672742.228	81035830.978	43981245.601
ITA	MCO	430.0	109163488.764	13682616.406	520503868.465	26956451.435
ITA	MDA	418.0	1303507.243	253741.527	26255388.326	15420845.82
ITA	MEX	7347.5	-120908293.731	32918564.457	1921133657.444	1807671293.537
ITA	MLT	380.0	3388490.3978999997	289995.549	8724173.265	120849767.441
ITA	MNE	686.0	-2514977.594	1133605.431	116044203.204	232117782.977
ITA	MOZ	312.0	-5503257.735	168642.344	55383716.192	18818114.099
ITA	MYS	1580.0	18460314.018	4730721.568	540719106.352	102867763.125
ITA	NGA	6035.0	282113980.198	229261696.212	1062953205.545	2586539623.361
ITA	NIC	247.333	-4318341.373	176604.405	14679769.189	4419979.94
ITA	NLD	10068.0	6244100808.057	84136788.643	4183072710.797	1341076717.308
ITA	NOR	3283.0	-166384043.893	7619774.268	1751492708.653	2337386247.399
ITA	NZL	744.0	14063837.164	4768011.757	171871356.238	35271853.958
ITA	OAF	2342.0	-11085402.379	1657642.342	175371648.085	85450114.068
ITA	OAM	86.0	-4397390.146	1674086.321	24804031.782	10249730.929
ITA	OAS	15345.0	188086099.09365	10393834.906	583628102.482	744834233.189
ITA	OMN	1186.0	22323462.723	4840289.41	834346565.219	158518023.47
ITA	OTE	748.0	91194664.20625	5173990.048	303761977.976	50292685.058
ITA	PAK	555.0	64391452.975	1811351.834	169398488.131	138458912.403
ITA	PAN	366.5	136425511.331	33071026.295	256028986.365	459759098.679
ITA	PER	3241.25	582854632.938	125636730.298	1790336774.119	3187011804.018
ITA	PHL	1689.0	4545530.093	3725186.113	239398578.301	42186746.542
ITA	POL	19783.25	272679451.405	58184343.815	4038262637.242	1265256437.063
ITA	PRI	143.0	1550679.804	109638.731	50312099.302	48107018.276
ITA	PRT	6605.0	-84607966.871	17247202.578	2873515652.471	2046940078.067
ITA	QAT	1468.0	-1450102.983	1199695.621	790451620.377	19533357.451
ITA	ROU	38313.223	356998879.504	4517814.404	3110466977.368	3083183744.692
ITA	RUS	22047.334	595257253.752	-24313321.161	6931779460.508	2201414702.349
ITA	SAU	13869.0	89149482.261	53813048.058	3388766597.311	1955447001.613
ITA	SGP	1825.0	-48463072.114	7739517.693	3985617104.561	104900105.582
ITA	SLV	81.0	-1859438.478	165204.208	24481508.631	1984262.901
ITA	SRB	16462.0	1116151864.603	10649483.358	1084409367.148	308402795.241
ITA	SVK	8518.0	355056887.954	34963629.199	1611856843.131	359299665.95
ITA	SVN	2838.25	71049692.84	-3107713.13	713915943.186	155743884.854
ITA	SWE	3216.0	34727144.515	22028895.989	1356537185.578	1176688918.988
ITA	THA	2475.0	21642021.801	6987966.562	727023563.833	120330091.409
ITA	TUN	1965.0	20871853.34	157769733.842	175235143.452	324473611.814
ITA	TUR	8599.8	-10963936.932	16345087.672	1615753756.458	467988053.939
ITA	TWN	604.0	-48240181.655	909056.16	93427232.362	12576074.186
ITA	UKR	2969.0	3681323.295	59073.321	201363653.926	71151494.748
ITA	URY	25.0	-15181325.889	207125.838	22047509.183	107392.719
ITA	USA	77417.164	1208011826.797	196786807.258	30902121019.082	16565537796.324
ITA	VEN	430.0	-485765754.997	934647.234	57729744.255	107751371.867
ITA	VGB	0.0	1132246.5993000001	0.0	0.0	0.0
ITA	VNM	4778.0	24354203.079	12123926.217	417590074.488	113039201.434
ITA	ZAF	3349.0	23911815.4	9601176.191	697036325.79	1046051962.155
JPN	AGO	455.0	35213209.683	9918908.643	99580233.069	43127680.351
JPN	ARE	7226.0	2532540263.0976	2677455349.812	14647372802.77	3275277091.956
JPN	ARG	17374.0	-16807296.832	28892859.201	8330931695.495	1774178874.6
JPN	AUS	108047.0	6027304169.877	1259316883.661	69443776874.06	47785161787.825
JPN	AUT	10596.0	472136873.491	110091309.955	4698525612.268	1306789661.23
JPN	AZE	69.0	143058555.072	55693065.593	481150195.213	23599790.864
JPN	BEL	44155.0	1227572983.389	491034457.979	25575269726.479	16195513010.428
JPN	BGD	12164.0	-250450146.745	6247399.777	752388888.889	554193438.119
JPN	BGR	10342.0	25631634.054	1068976.575	251036514.067	318217520.666
JPN	BHR	672.0	58266808.123	914373.736	315555104.571	91538308.01
JPN	BHS	5.0	27771920.6499	44909.049	132223923.674	975821568.995
JPN	BIH	46.0	-2078390.564	14367.509	12150615.958	7486567.611
JPN	BLR	512.0	4270690.509	-939474.0	20590247.868	3599832.855
JPN	BMU	384.0	-96228038.329	47764577.206	8495813980.862	527579930.578
JPN	BOL	1637.0	532591737.722	-174081123.852	70469780.443	670787987.323
JPN	BRA	139799.0	1132244530.273	560509779.689	31383884967.326	12796879940.412
JPN	BRN	281.0	8364215.643	1167744.461	56395841.038	61656842.944
JPN	BWA	469.0	20351077.341	3942751.056	145835295.498	36612743.811
JPN	CAN	81870.0	1061997688.996	704203706.942	40465009167.28	17019061056.353
JPN	CHE	10868.0	312485896.8495	172999633.021	12356081729.451	4577229256.331
JPN	CHL	25857.0	-2299183818.968	104708641.446	12688932396.584	5089320073.704
JPN	CHN	1306527.0	26086564575.927	5492941584.879	212668448135.74	83381706556.876
JPN	CIV	1945.0	2969084.0	4325470.729	407134468.979	143427781.273
JPN	COL	8598.0	49904825.616	34125167.456	1785553117.566	480221132.804
